ANO,TRIMESTRE,PROVEEDOR,COD_DEPARTAMENTO,DEPARTAMENTO,MUNICIPIO,CAB_MUNICIPAL,COBERT_2G,COBERT_3G,COBERT_4G,COBERT_LTE
2018,1,COMUNICACION CELULAR S A COMCEL S A,76,VALLE DEL CAUCA,CANDELARIA,N,N,N,N,N
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,25,CUNDINAMARCA,FUSAGASUGÁ,N,N,N,N,S
2018,4,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,VALLEDUPAR,N,S,N,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,20,CESAR,CHIMICHAGUA,N,N,N,N,N
2018,2,AVANTEL S.A.S,15,BOYACÁ,LA VICTORIA,S,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,18,CAQUETA,SOLANO,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,15,BOYACÁ,RONDÓN,S,S,S,N,S
2018,3,COMUNICACION CELULAR S A COMCEL S A,05,ANTIOQUIA,VALPARAÍSO,N,N,N,N,N
2018,3,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,20,CESAR,PUEBLO BELLO,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,VILLAMARÍA,N,S,N,N,N
2018,2,COLOMBIA TELECOMUNICACIONES S.A. E.S.P.,50,META,PUERTO GAITÁN,N,S,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,54,NORTE DE SANTANDER,LOS PATIOS,N,N,N,N,N
2018,2,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,NEIRA,S,S,S,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,17,CALDAS,MANIZALES,N,S,S,N,N
2018,3,COMUNICACION CELULAR S A COMCEL S A,19,CAUCA,LÓPEZ,N,N,N,N,N
2018,1,COMUNICACION CELULAR S A COMCEL S A,81,ARAUCA,TAME,N,S,N,N,N
